1172629455.252251,1.080992,-0.003562,-0.008308
1172629455.89325,1.145086,-0.006616,-0.011904
1172629456.534248,1.091282,-0.010386,-0.023998
1172629457.175251,1.049715,-0.018088,-0.038511
1172629457.81625,1.09128,-0.030017,-0.058275
1172629458.456249,1.100652,-0.030411,-0.056849
1172629459.098251,1.183455,-0.03276,-0.057452
1172629459.738251,1.134704,-0.030185,-0.054851
1172629460.37925,1.136305,-0.026747,-0.047938
1172629461.020248,1.151126,-0.025895,-0.046878
1172629461.661251,1.06544,-0.020782,-0.040012
1172629462.30225,1.019184,-0.016318,-0.031159
1172629462.943249,1.017302,-0.011187,-0.021264
1172629463.583252,0.934039,-0.001336,0.001865
1172629464.22525,0.930018,0.009931,0.024352
1172629464.86525,0.895963,0.011708,0.027516
1172629465.506248,0.810164,0.010546,0.027479
1172629466.147247,0.819518,0.011509,0.029333
1172629466.788254,0.766761,0.010532,0.028645
1172629467.429253,0.758876,0.010218,0.02766
1172629468.070251,0.793408,0.009858,0.02526
1172629468.71125,0.731263,0.009557,0.029687
1172629469.35125,0.681865,0.01273,0.043043
1172629469.992248,0.623164,0.013347,0.038951
1172629470.633247,0.572042,-0.002721,-0.024256
1172629471.274246,0.562589,-0.028714,-0.1235
1172629471.915253,0.522725,-0.043477,-0.174335
1172629472.556252,0.480649,-0.034421,-0.145403
1172629473.19725,0.497591,-0.032857,-0.143664
1172629473.838249,0.50314,-0.061403,-0.268234
1172629474.479248,0.587741,-0.097495,-0.342704
1172629475.120247,0.786306,-0.15492,-0.382412
1172629475.760246,1.007507,-0.188238,-0.367629
1172629476.402252,1.276931,-0.234238,-0.364073
1172629477.042252,1.462797,-0.254941,-0.344483
1172629477.68325,1.466882,-0.2118,-0.291973
1172629478.324249,1.612404,-0.21236,-0.256589
1172629478.965248,1.690575,-0.151727,-0.1677
1172629479.606247,1.653293,-0.06707,-0.074805
1172629480.247253,1.610987,-0.020929,-0.013873
1172629480.887253,1.456339,0.029156,0.050683
1172629481.529251,1.2149,0.036003,0.062807
1172629482.16925,1.136277,0.038748,0.079605
1172629482.810249,1.13271,0.063522,0.13068
1172629483.451248,1.158014,0.12623,0.244991
1172629484.092247,1.079054,0.154821,0.300387
1172629484.733253,1.062626,0.148068,0.284746
1172629485.374252,1.157067,0.151579,0.259084
1172629486.015251,1.138265,0.125342,0.223354
1172629486.65625,1.080502,0.090285,0.158512
1172629487.297249,1.296825,0.066108,0.091154
1172629487.938248,1.573657,0.035417,0.038751
1172629488.578247,1.730968,0.006809,0.003557
1172629489.219254,1.979985,-0.010733,-0.013414
1172629489.860252,1.993665,-0.022293,-0.023682
1172629490.501251,1.955193,-0.022737,-0.021637
1172629491.14225,1.765976,0.005561,0.01218
1172629491.783249,1.618382,0.019356,0.026599
1172629492.423248,1.656735,0.041379,0.059804
1172629493.064247,1.65974,0.063865,0.084251
1172629493.706253,1.622614,0.087545,0.120641
1172629494.346252,1.638609,0.133067,0.177414
1172629494.987251,1.559364,0.152777,0.211145
1172629495.62825,1.379811,0.14453,0.222189
1172629496.269249,1.33815,0.153389,0.244465
1172629496.910248,1.23856,0.144994,0.245785
1172629497.550247,1.257743,0.155991,0.257181
1172629498.191254,1.242795,0.155669,0.259973
1172629498.832253,1.221685,0.148317,0.250155
1172629499.473251,1.375535,0.166394,0.23194
1172629500.11425,1.625036,0.126952,0.142354
1172629500.755249,1.756986,0.082524,0.096012
1172629501.396248,1.915003,0.097411,0.106471
1172629502.037247,2.000757,0.113291,0.121989
1172629502.678253,1.943223,0.137464,0.151389
1172629503.319252,2.026396,0.175076,0.180253
1172629503.960251,2.011643,0.162609,0.163618
1172629504.60125,2.233129,0.147553,0.121683
1172629505.241249,2.406583,0.085181,0.070713
1172629505.882248,2.409985,0.074596,0.06316
1172629506.523247,2.560215,0.069433,0.05356
1172629507.164253,2.394096,0.048935,0.042116
1172629507.805252,2.046261,0.032149,0.032546
1172629508.446251,1.863469,0.022288,0.022296
1172629509.08725,1.775361,-0.000627,-0.008088
1172629509.727249,1.961398,-0.04818,-0.058293
1172629510.369247,2.239085,-0.087263,-0.081078
1172629511.009247,2.293401,-0.087283,-0.078553
1172629511.650253,2.392846,-0.092191,-0.081268
1172629512.291252,2.614598,-0.117702,-0.091748
1172629512.932251,2.62566,-0.096896,-0.072711
1172629513.57325,2.875009,-0.069816,-0.044172
1172629514.214249,2.818262,-0.024378,-0.015001
1172629514.855247,2.884475,0.002515,0.004045
1172629515.496246,3.100354,0.023697,0.016397
1172629516.137253,3.079626,0.025381,0.017143
1172629516.777252,3.226097,0.02595,0.015671
1172629517.418251,3.287863,0.009726,0.004828
1172629518.05925,2.704966,-0.002613,-0.003384
1172629518.700249,2.262099,-0.006856,-0.006625
1172629519.341248,2.211313,-0.004549,-0.003576
1172629519.982246,2.191097,-0.002626,-0.002504
1172629520.623253,2.362213,-0.006173,-0.005871
1172629521.264252,2.402095,-0.015486,-0.015413
1172629521.904251,2.3093,-0.022565,-0.021655
1172629522.54525,2.387583,-0.031271,-0.028368
1172629523.186249,2.449007,-0.041674,-0.040061
1172629523.828247,2.389626,-0.085264,-0.082511
1172629524.468246,2.453079,-0.143192,-0.126091
1172629525.109253,2.319457,-0.140876,-0.123489
1172629525.750252,2.237826,-0.115577,-0.108067
1172629526.391251,2.231577,-0.119963,-0.112686
1172629527.032249,2.057357,-0.109848,-0.113622
1172629527.672256,2.03829,-0.11463,-0.115201
1172629528.313248,1.867696,-0.072938,-0.074814
1172629528.954254,1.801504,-0.05127,-0.057069
1172629529.595245,1.777143,-0.023899,-0.019801
1172629530.236252,1.6195,0.008142,0.011349
1172629530.877243,1.54995,0.009933,0.013787
1172629531.51825,1.548934,0.012688,0.018185
1172629532.159256,1.539521,0.016045,0.022775
1172629532.799255,1.704102,0.024829,0.03138
1172629533.440246,1.915666,0.044481,0.054823
1172629534.081253,1.827708,0.085449,0.109321
1172629534.722244,1.749593,0.140326,0.181142
1172629535.363251,1.584683,0.156841,0.210505
1172629536.004257,1.582034,0.166374,0.216834
1172629536.645248,1.699149,0.181744,0.21844
1172629537.286255,1.756634,0.179338,0.207158
1172629537.928253,1.748623,0.153325,0.177348
1172629538.567245,1.941118,0.152391,0.149553
1172629539.208252,2.038567,0.097741,0.094884
1172629539.849243,1.981362,0.069164,0.071632
1172629540.49025,1.637858,0.046542,0.060043
1172629541.131256,1.195921,0.02879,0.051611
1172629541.772247,0.844982,0.018654,0.049201
1172629542.413254,0.469852,0.009107,0.045205
1172629543.054245,0.176519,0.002658,0.044306
1172629543.695251,-0.000493,-4e-06,0.045682
1172629544.335251,0.0,0.0,0.043666
1172629544.977249,0.0,0.0,0.043532
1172629545.617248,0.0,0.0,0.045262
1172629546.258255,0.0,0.0,0.043541
1172629546.899246,0.000493,2.1e-05,0.045176
1172629547.540253,0.155771,0.004289,0.041313
1172629548.181244,0.452184,0.005587,0.019228
1172629548.82225,0.904943,0.00023,-0.00435
1172629549.463257,1.322466,-0.018856,-0.02918
1172629550.104248,1.722349,-0.025573,-0.028616
1172629550.744247,2.138663,-0.022486,-0.022975
1172629551.386245,2.296781,-0.034218,-0.030968
1172629552.027252,2.380592,-0.036206,-0.030767
1172629552.667252,2.482031,-0.011263,-0.000756
1172629553.30925,1.981828,0.021732,0.025557
1172629553.949249,1.618939,0.034939,0.059641
1172629554.590255,1.363949,0.100642,0.181582
1172629555.231247,1.189151,0.141393,0.259974
1172629555.872253,1.058102,0.164292,0.342054
1172629556.512253,0.965085,0.169415,0.365354
1172629557.153244,0.866348,0.146578,0.351358
1172629557.79425,0.892476,0.157702,0.365526
1172629558.435257,0.812945,0.139116,0.351425
1172629559.076248,0.922839,0.167762,0.351032
1172629559.717255,1.241855,0.166946,0.241558
1172629560.358246,1.52982,0.097528,0.110765
1172629560.999252,1.854289,0.038368,0.030863
1172629561.640244,2.038204,-0.004547,-0.010039
1172629562.280243,2.075049,-0.021582,-0.022975
1172629562.921249,2.273155,-0.031729,-0.029047
1172629563.562256,2.389028,-0.0337,-0.028549
1172629564.203247,2.428595,-0.027485,-0.022009
1172629564.844254,2.634325,-0.022074,-0.016617
1172629565.485245,2.62452,-0.015837,-0.011874
1172629566.126251,2.718278,-0.005149,-0.002926
1172629566.767242,2.590549,0.004949,0.004178
1172629567.408249,2.363204,0.005058,0.003949
1172629568.048248,2.360744,-0.000643,-0.002916
1172629568.689255,2.246311,-0.008262,-0.008357
1172629569.330246,2.126936,-0.012757,-0.012859
1172629569.971252,2.476037,-0.019796,-0.016388
1172629570.613251,2.8962,-0.022361,-0.014906
1172629571.25325,3.029927,-0.012379,-0.007438
1172629571.894256,3.047218,-0.003348,-0.00283
1172629572.535248,2.72272,-0.003373,-0.0026
1172629573.176254,2.68968,-0.001813,-0.002324
1172629573.817245,2.483985,-0.011542,-0.01459
1172629574.457245,2.169203,-0.025026,-0.02394
1172629575.098251,1.991129,-0.025899,-0.029544
1172629575.739242,1.80517,-0.027369,-0.030366
1172629576.380249,1.616965,-0.0156,-0.017869
1172629577.021255,1.556395,-0.005206,-0.002658
1172629577.662247,1.436866,0.01845,0.037077
1172629578.303253,1.288063,0.052276,0.096395
1172629578.943252,1.243434,0.099514,0.183351
1172629579.585251,1.128557,0.118705,0.228394
1172629580.22525,1.114351,0.145157,0.278215
1172629580.866257,1.046249,0.162804,0.332292
1172629581.508255,0.983349,0.164692,0.347141
1172629582.148254,1.068304,0.191345,0.365794
1172629582.789246,1.077906,0.184821,0.350937
1172629583.430252,1.121205,0.193667,0.347208
1172629584.071243,1.465531,0.230237,0.291687
1172629584.71225,1.77622,0.166766,0.169794
1172629585.352249,2.101053,0.077933,0.05925
1172629585.993256,2.428785,-0.002074,-0.010078
1172629586.634247,2.490124,-0.034324,-0.028788
1172629587.275253,2.603528,-0.036772,-0.027373
1172629587.916245,2.823648,-0.027283,-0.018721
1172629588.557251,2.730537,-0.017667,-0.013184
1172629589.198257,2.827196,-0.017603,-0.013472
1172629589.839249,2.723658,-0.014666,-0.00848
1172629590.480255,2.6264,0.021933,0.025222
1172629591.121246,2.519233,0.056366,0.034438
1172629591.762253,2.41736,-0.017233,-0.018835
1172629592.402252,2.395423,-0.033955,-0.030939
1172629593.043243,2.245499,-0.033389,-0.031494
1172629593.68425,2.048829,-0.027158,-0.026254
1172629594.325256,2.07864,0.001224,0.013997
1172629594.966248,1.950017,0.092457,0.12261
1172629595.607254,1.678756,0.173892,0.231319
1172629596.248245,1.383426,0.198374,0.334721
1172629596.888245,0.974908,0.158026,0.350794
1172629597.529251,0.832057,0.140659,0.350622
1172629598.170258,0.922052,0.165352,0.364522
1172629598.812256,0.941427,0.162195,0.349245
1172629599.452255,1.113079,0.176792,0.298533
1172629600.093246,1.489684,0.156969,0.189537
1172629600.734253,1.751543,0.077248,0.07493
1172629601.375244,1.977369,0.024443,0.025299
1172629602.016251,2.161956,0.0415,0.039095
1172629602.657257,2.052181,0.032247,0.030883
1172629603.297256,1.81825,0.008218,0.004465
1172629603.939255,1.442368,-0.014814,-0.027277
1172629604.579254,1.379672,-0.04645,-0.083362
1172629605.220245,1.511602,-0.11168,-0.168341
1172629605.861252,1.524948,-0.176851,-0.251081
1172629606.502243,1.596571,-0.250395,-0.330581
1172629607.14325,1.724726,-0.305242,-0.360871
1172629607.783249,1.74102,-0.257648,-0.28376
1172629608.425247,1.731833,-0.174555,-0.213745
1172629609.065246,1.717535,-0.237152,-0.29881
1172629609.706253,1.685248,-0.245642,-0.294784
1172629610.347244,1.781254,-0.196042,-0.197253
1172629610.988251,1.712152,-0.041362,-0.029428
1172629611.630249,1.680938,0.039694,0.061602
1172629612.270248,1.738756,0.088359,0.106605
1172629612.911255,1.726,0.080478,0.094635
1172629613.552246,1.799063,0.072751,0.07819
1172629614.193252,1.975623,0.03851,0.031159
1172629614.834244,1.961763,0.007516,0.006387
1172629615.474243,1.998273,-0.001185,-0.002629
1172629616.11525,2.138319,-0.005963,-0.006263
1172629616.756256,2.117589,-0.009362,-0.009675
1172629617.397247,2.255641,-0.013908,-0.013931
1172629618.038254,2.284219,-0.017056,-0.015393
1172629618.678253,2.226561,-0.012454,-0.009972
1172629619.320251,2.329163,-0.008166,-0.007104
1172629619.960251,2.237895,-0.013058,-0.013748
1172629620.601257,2.312319,-0.042781,-0.044707
1172629621.242248,2.377407,-0.083589,-0.078898
1172629621.883255,2.36433,-0.114583,-0.101556
1172629622.524246,2.406675,-0.110529,-0.091231
1172629623.165253,2.420672,-0.068899,-0.046601
1172629623.806244,2.201447,-0.005281,-0.000277
1172629624.44725,2.222167,0.001591,0.000143
1172629625.088257,2.250804,-0.036932,-0.039066
1172629625.729248,2.215646,-0.044638,-0.040624
1172629626.369247,2.284563,-0.02936,-0.02178
1172629627.010254,2.108727,-0.00707,-0.00456
1172629627.652252,2.060903,0.002585,0.003423
1172629628.292252,2.10168,0.019857,0.027688
1172629628.933243,1.984666,0.047526,0.050951
1172629629.574249,2.081461,0.045552,0.042145
1172629630.215255,2.110337,0.034429,0.033033
1172629630.856247,2.120792,0.029267,0.028827
1172629631.497253,2.303764,0.030309,0.026589
1172629632.137253,2.343326,0.023802,0.019906
1172629632.778244,2.218153,0.015416,0.013185
1172629633.41925,2.286251,0.009858,0.008136
1172629634.060257,2.163961,0.00661,0.006521
1172629634.701248,2.203409,0.007567,0.007524
1172629635.342255,2.211298,0.007973,0.007964
1172629635.983246,2.146164,0.012772,0.015136
1172629636.623245,2.239721,0.025589,0.024246
1172629637.264252,2.258428,0.027856,0.025604
1172629637.90625,2.160314,0.025652,0.024983
1172629638.546249,2.188907,0.026523,0.025365
1172629639.187256,2.144533,0.025688,0.024715
1172629639.828247,2.04348,0.022362,0.022259
1172629640.469254,2.188483,0.022179,0.019887
1172629641.110245,2.19549,0.012622,0.010499
1172629641.751251,2.346433,0.006046,0.004704
1172629642.392242,2.376029,0.003481,0.003222
1172629643.033249,2.299584,0.005365,0.005479
1172629643.673248,2.394707,0.013445,0.017688
1172629644.314255,2.245716,0.07764,0.08994
1172629644.955246,1.742343,0.098879,0.124991
1172629645.596252,1.390471,0.086132,0.131722
1172629646.237244,1.417528,0.094295,0.13676
1172629646.87825,1.492553,0.096184,0.131694
1172629647.519256,1.710306,0.111917,0.131225
1172629648.160248,1.834402,0.093122,0.098727
1172629648.801254,2.065558,0.074518,0.069221
1172629649.441254,2.088095,0.053571,0.051878
1172629650.083252,1.87429,0.043263,0.050033
1172629650.723251,1.775977,0.032826,0.027564
1172629651.364242,1.783134,-0.016389,-0.025738
1172629652.005249,1.792543,-0.039443,-0.043426
1172629652.646255,1.815865,-0.033951,-0.039439
1172629653.287247,1.593104,-0.026258,-0.03222
1172629653.927246,1.389697,-0.00712,-0.003547
1172629654.569244,1.220335,0.01893,0.040691
1172629655.210251,1.122466,0.038556,0.079577
1172629655.851257,1.114402,0.06433,0.127257
1172629656.491241,1.162575,0.089533,0.162384
1172629657.132263,1.083494,0.083547,0.162461
1172629657.773254,0.980081,0.077784,0.16988
1172629658.414246,0.860802,0.068447,0.165425
1172629659.055237,0.862823,0.067989,0.165951
1172629659.696258,0.793809,0.060908,0.153712
1172629660.33725,0.801,0.047871,0.112916
1172629660.977264,1.006575,0.038506,0.071192
1172629661.619263,1.146473,0.032181,0.059259
1172629662.259247,0.875333,0.025253,0.064633
1172629662.900238,0.546586,0.015715,0.067444
1172629663.54126,0.483211,0.020143,0.089175
1172629664.182251,0.521535,0.030156,0.124838
1172629664.823242,0.573285,0.043162,0.159104
1172629665.464264,0.620421,0.055644,0.190034
1172629666.105255,0.654827,0.066046,0.208889
1172629666.745239,0.718259,0.077797,0.223182
1172629667.386261,0.712299,0.074304,0.215228
1172629668.027252,0.731408,0.076175,0.215563
1172629668.668243,0.772507,0.084135,0.223823
1172629669.309265,0.759336,0.078892,0.213765
1172629669.950256,0.810153,0.074952,0.177328
1172629670.591248,0.968866,0.067981,0.137994
1172629671.232239,0.999656,0.059914,0.123768
1172629671.872253,1.118481,0.064594,0.113001
1172629672.513245,1.201127,0.05508,0.091021
1172629673.154236,1.31746,0.049382,0.076489
1172629673.795258,1.40317,0.052707,0.077568
1172629674.436249,1.383709,0.047098,0.069289
1172629675.07724,1.425785,0.043956,0.063935
1172629675.718262,1.520358,0.048269,0.064508
1172629676.359253,1.497035,0.039056,0.053188
1172629677.000244,1.552244,0.040092,0.054259
1172629677.640259,1.714445,0.044023,0.051916
1172629678.282257,1.775026,0.030992,0.030108
1172629678.922241,1.931682,0.007217,0.006463
1172629679.563263,1.912461,0.003355,0.003595
1172629680.204254,1.942046,0.004912,0.005278
1172629680.845245,2.046096,0.006389,0.007237
1172629681.486236,1.991301,0.013785,0.016168
1172629682.127258,1.996695,0.017311,0.017124
1172629682.76825,1.998203,0.014444,0.015345
1172629683.409241,1.760011,0.013248,0.015996
1172629684.050262,1.626358,0.013352,0.017497
1172629684.690246,1.617962,0.014482,0.01828
1172629685.331238,1.526289,0.009072,0.009189
1172629685.97226,1.576129,-0.002062,-0.00459
1172629686.613251,1.45278,-0.011,-0.018729
1172629687.254242,1.485357,-0.032622,-0.051791
1172629687.895264,1.593118,-0.054315,-0.070694
1172629688.536255,1.62666,-0.054718,-0.069699
1172629689.177246,1.77648,-0.059711,-0.0686
1172629689.817261,1.972139,-0.065644,-0.068189
1172629690.459259,1.946343,-0.057247,-0.060578
1172629691.10025,1.876918,-0.053066,-0.059392
1172629691.740265,1.85122,-0.05412,-0.061229
1172629692.381256,1.705001,-0.045718,-0.055405
1172629693.022247,1.708948,-0.045465,-0.056238
1172629693.663238,1.724014,-0.051391,-0.06317
1172629694.30426,1.749959,-0.056595,-0.067127
1172629694.944244,1.95616,-0.069457,-0.073974
1172629695.586243,1.980302,-0.070393,-0.073562
1172629696.226257,2.106356,-0.076594,-0.075284
1172629696.868256,2.028676,-0.070266,-0.071765
1172629697.50824,1.827753,-0.06027,-0.069919
1172629698.149261,1.795049,-0.063367,-0.073916
1172629698.790253,1.736966,-0.060083,-0.072272
1172629699.431244,1.646997,-0.052542,-0.065875
1172629700.072235,1.736169,-0.056007,-0.066545
1172629700.713257,1.761317,-0.044497,-0.04814
1172629701.353241,1.679542,-0.019913,-0.021674
1172629701.995239,1.782247,-0.008121,-0.008098
1172629702.635254,1.785228,-0.002255,-0.001089
1172629703.276245,1.912948,0.004905,0.007228
1172629703.917236,1.924603,0.022311,0.027794
1172629704.558258,1.798028,0.036197,0.045367
1172629705.199249,1.78584,0.058285,0.075838
1172629705.84024,1.692143,0.090289,0.113164
1172629706.480255,1.629562,0.088675,0.113126
1172629707.121246,1.75276,0.094666,0.103679
1172629707.762238,1.886181,0.058019,0.051983
1172629708.403259,1.986437,0.002107,-0.000793
1172629709.04425,2.183672,-0.009637,-0.00894
1172629709.685242,2.116119,-0.008062,-0.007361
1172629710.326263,2.142758,-0.005986,-0.004809
1172629710.967255,2.103317,0.000519,0.00064
1172629711.608246,2.082111,0.000846,0.000804
1172629712.249237,2.227592,-0.001549,-0.001932
1172629712.890259,2.289234,-0.003432,-0.003261
1172629713.530243,2.258164,-0.003584,-0.002801
1172629714.171265,2.400689,-0.002492,-0.002075
1172629714.812256,2.409566,-0.002419,-0.002677
1172629715.454254,2.214752,-0.007299,-0.008021
1172629716.094238,2.287739,-0.00812,-0.007056
1172629716.73526,2.209338,-0.00505,-0.004311
1172629717.376251,2.251258,-0.004595,-0.004217
1172629718.016235,2.245832,-0.00471,-0.004312
1172629718.658264,2.239414,-0.006512,-0.006434
1172629719.298248,2.393763,-0.00885,-0.00893
1172629719.93924,2.378438,-0.014258,-0.01328
1172629720.581238,2.294583,-0.016251,-0.014886
1172629721.221252,2.41441,-0.017893,-0.014801
1172629721.862244,2.457829,-0.015652,-0.013194
1172629722.503235,2.39078,-0.01294,-0.011368
1172629723.144256,2.492858,-0.014041,-0.011359
1172629723.785248,2.471672,-0.011236,-0.008117
1172629724.426239,2.62162,-0.004832,-0.00218
1172629725.066254,2.609295,0.001924,0.001816
1172629725.707245,2.500305,0.003369,0.002917
1172629726.348236,2.617183,0.003738,0.002954
1172629726.989258,2.645295,0.002901,0.002333
1172629727.630249,2.418443,0.002331,0.001913
1172629728.27124,2.307976,0.002241,0.002094
1172629728.912262,1.970164,-0.000265,-0.001176
1172629729.553253,1.549482,-0.006164,-0.010211
1172629730.194244,1.394102,-0.010248,-0.017363
1172629730.834259,1.218023,-0.01157,-0.020297
1172629731.47525,1.187943,-0.011352,-0.019715
1172629732.117248,1.112994,-0.010078,-0.019055
1172629732.757263,1.016344,-0.008919,-0.018337
1172629733.398254,1.019793,-0.009258,-0.018874
1172629734.039246,0.964566,-0.008384,-0.017917
1172629734.680237,1.044955,-0.008468,-0.016291
1172629735.321258,1.258009,-0.008314,-0.012994
1172629735.961243,1.413854,-0.007853,-0.011167
1172629736.602264,1.591889,-0.007647,-0.008413
1172629737.243256,1.794106,0.00028,0.004742
1172629737.884247,1.772822,0.036129,0.052796
1172629738.525238,1.838986,0.087533,0.108039
1172629739.16626,1.822862,0.133272,0.15658
1172629739.807251,1.776077,0.12877,0.139725
1172629740.448242,1.936719,0.075811,0.066602
1172629741.089264,1.881393,0.000629,-0.004847
1172629741.729248,1.864477,-0.019611,-0.025566
1172629742.371246,1.954122,-0.045504,-0.052347
1172629743.011261,1.955302,-0.055151,-0.059039
1172629743.652252,2.040067,-0.069018,-0.072998
1172629744.293243,1.95818,-0.085794,-0.094826
1172629744.934265,1.666153,-0.06525,-0.078476
1172629745.575256,1.50088,-0.042106,-0.056237
1172629746.216248,1.506956,-0.037524,-0.050215
1172629746.857239,1.446019,-0.029747,-0.04094
1172629747.497253,1.454779,-0.009551,-0.004131
1172629748.139252,1.353116,0.014619,0.021981
1172629748.779236,1.340393,-0.002633,-0.008786
1172629749.420258,1.317715,-0.001417,0.002094
1172629750.061249,1.041041,0.004527,0.01046
1172629750.70224,0.788532,0.005419,0.015346
1172629751.343262,0.846243,0.004564,0.001969
1172629751.984253,0.869104,-0.030259,-0.091154
1172629752.625244,1.006601,-0.087858,-0.192156
1172629753.265259,1.181575,-0.15703,-0.28336
1172629753.907257,1.145485,-0.177009,-0.330189
1172629754.547241,1.138475,-0.207955,-0.380844
1172629755.18924,1.068843,-0.191359,-0.361166
1172629755.829254,1.157727,-0.194612,-0.339836
1172629756.470245,1.314399,-0.225828,-0.349684
1172629757.111236,1.270543,-0.207002,-0.340725
1172629757.752258,1.317266,-0.216716,-0.325599
1172629758.39325,1.580471,-0.251584,-0.319806
1172629759.034241,1.713468,-0.243609,-0.279391
1172629759.675262,1.89793,-0.216576,-0.22932
1172629760.316254,2.125264,-0.219119,-0.204644
1172629760.957245,2.117819,-0.146566,-0.135919
1172629761.598236,2.221285,-0.119246,-0.111319
1172629762.238251,1.93831,-0.095375,-0.107293
1172629762.879242,1.561314,-0.087823,-0.125163
1172629763.520264,1.610723,-0.138355,-0.187587
1172629764.161255,1.63692,-0.160928,-0.202511
1172629764.802246,1.619811,-0.132461,-0.154754
1172629765.443237,1.612439,-0.064755,-0.072759
1172629766.083252,1.57765,-0.032876,-0.040337
1172629766.72525,1.721399,-0.023903,-0.024782
1172629767.365265,1.782264,-0.004563,-0.003423
1172629768.006256,1.722105,0.001101,0.002678
1172629768.647247,1.790132,0.008603,0.010679
1172629769.288238,1.697409,0.009784,0.012621
1172629769.92926,1.622931,0.010826,0.0146
1172629770.569244,1.563735,0.01237,0.017057
1172629771.211243,1.346254,0.011343,0.018128
1172629771.851257,1.231787,0.013957,0.029629
1172629772.492248,1.18086,0.035051,0.067156
1172629773.13324,1.197746,0.044315,0.078688
1172629773.774261,1.2564,0.062147,0.107533
