gps;28774;-37.96553286741899;-62.771099499912424
odo;28965;0.006089;2.88004
gps;28975;-37.48403347512391;-62.32090163229726
odo;29165;0.004177;2.998398
gps;29175;-37.151964928577904;-61.96475194904898
odo;29365;0.002647;3.116755
gps;29375;-36.89922386764874;-61.377336234746764
odo;29565;0.003795;3.175934
gps;29575;-36.42510377621325;-60.89938644003976
odo;29765;0.003412;3.254839
gps;29775;-36.0506042483483;-60.46768985101772
odo;29965;0.0015;3.314018
gps;29976;-35.748052906027105;-59.846355120264874
odo;30165;0.003795;3.392924
gps;30176;-35.23334665868418;-59.41003321225185
odo;30365;0.007237;3.333745
gps;30376;-34.26481339864596;-57.806588745877725
odo;30565;0.013356;3.452102
gps;30576;-33.86817596741579;-57.25155027765833
odo;30765;0.014885;3.491555
gps;30776;-33.44202133274729;-56.76589161533716
odo;30965;0.014885;3.41265
gps;30977;-32.97528054217137;-56.24014684457741
odo;31165;0.01718;3.333745
gps;31177;-32.45503981938038;-55.78532365271288
odo;31365;0.022534;3.254839
gps;31377;-32.13035057369396;-55.12081926226908
odo;31565;0.021769;3.175934
gps;31577;-31.672833909389134;-54.63978592156809
odo;31765;0.022152;3.057576
gps;31777;-31.1858000408595;-54.39464393091202
odo;31965;0.022917;2.958945
gps;31978;-30.95150723325903;-53.797977578627844
odo;32165;0.017945;2.761682
gps;32178;-30.46078371469285;-53.46341272259586
odo;32365;0.012591;2.603872
gps;32378;-30.091818663062462;-52.09431782801129
odo;32565;0.012208;2.426335
gps;32578;-29.828008650450684;-51.543904681412066
odo;32765;0.011443;2.248798
gps;32778;-29.486715977633583;-51.27409431228733
odo;32965;0.008766;2.071261
gps;32979;-29.169406032806737;-50.87631674234509
odo;33165;0.008384;1.893725
gps;33179;-28.936958050617786;-50.67588618437697
odo;33365;0.007619;1.755641
gps;33379;-28.65101013542727;-50.42457710173292
odo;33565;0.008384;1.578104
gps;33579;-28.398269074498106;-50.14551608936785
odo;33765;0.007619;1.44002
gps;33779;-28.224855500758775;-49.94046021240876
odo;33965;0.005707;1.301936
gps;33980;-28.069890178775143;-49.64443969444757
odo;34165;0.004177;1.163852
gps;34180;-27.822683594080534;-49.50105475577254
odo;34365;0.004177;1.025768
gps;34380;-27.671407922133444;-49.47176106094209
odo;34565;0.003795;0.887684
gps;34580;-27.64927001955471;-49.25128744612549
odo;34765;0.003795;0.749599
gps;34780;-27.518287426347825;-49.14336329689808
odo;34965;0.00456;0.611515
gps;34981;-27.468477144169302;-48.93984919293598
odo;35165;0.004177;0.493157
gps;35181;-27.390994483963983;-48.83038327334077
odo;35365;0.003795;0.355073
gps;35381;-27.283994618747354;-48.86892761404075
odo;35565;0.003795;0.256442
gps;35581;-27.248942938287986;-48.79646425426096
odo;35765;0.003412;0.138084
gps;35781;-27.221270559474696;-48.79492248126397
odo;35965;0.003412;0.0
gps;35982;-27.317201473008705;-47.66017716635652
odo;36965;0.003412;0.0
gps;36983;-27.444494416179047;-49.28829001119929
odo;37165;0.003412;0.0
gps;37183;-27.569942533151373;-49.29445710318726
odo;37365;0.003795;0.0
gps;37383;-27.477701271226895;-49.336084989881236
odo;37565;0.003795;0.0
gps;37583;-27.474011620403857;-49.33145967089025
odo;37765;0.00303;0.0
gps;37783;-27.466632318757785;-49.33454321688424
odo;37965;0.003795;0.0
gps;37984;-27.488770222123012;-49.35612804672972
odo;38165;0.003795;0.0
gps;38184;-27.429735813673396;-49.25591276774566
odo;38365;0.003795;0.0
gps;38384;-27.437115115319468;-49.32991789526407
odo;38565;0.00303;0.0
gps;38584;-27.553339106020697;-49.266705183983
odo;38765;0.003412;0.0
gps;38784;-27.426046162850355;-49.28366468957912
odo;38965;0.003795;0.0
gps;38986;-27.389149657765966;-49.41163189302582
odo;39165;0.003412;0.0
gps;39186;-27.542270155124577;-49.279039370588144
odo;39365;0.003795;0.0
gps;39386;-27.426046162850355;-49.340710311501404
odo;39565;0.00303;0.0
gps;39586;-27.474011620403857;-49.39313060917433
odo;39765;0.00456;0.0
gps;39786;-27.45740819327318;-49.33300144388724
odo;39965;0.002265;0.0
gps;39987;-27.450028891627106;-49.38542174156017
odo;40165;0.003412;0.0
gps;40187;-27.44080476535601;-49.36383691434388
odo;40365;0.003412;0.0
gps;40387;-27.433425463709934;-49.376171100949016
odo;40565;0.003795;0.0
gps;40587;-27.453718542450147;-49.4347584958683
odo;40765;0.003412;0.0
gps;40787;-27.429735813673396;-49.366920460337866
odo;40965;0.003795;0.0
gps;40988;-27.426046162850355;-49.44709268510263
odo;41165;0.00303;0.0
gps;41188;-27.5348908534785;-49.376171100949016
odo;41365;0.003795;0.0
gps;41388;-27.40944273571968;-49.39621415779751
odo;41565;0.00303;0.0
gps;41588;-27.387304833140945;-49.51955603962404
odo;41765;0.003412;0.0
gps;41788;-27.53673567889002;-49.35612804672972
odo;41965;0.00303;0.0
gps;41989;-27.405753085683138;-49.3992977037915
odo;42165;0.003795;0.0
gps;42189;-27.474011620403857;-49.41934076063998
odo;42365;0.003412;0.0
gps;42389;-27.46478749413276;-49.410090120028826
odo;42565;0.003795;0.0
gps;42589;-27.44264959076753;-49.42859140125113
odo;42765;0.003412;0.0
gps;42789;-27.459253017898206;-49.41163189302582
odo;42965;0.003795;0.0
gps;42990;-27.453718542450147;-49.44555090947644
odo;43190;0.003412;0.0
gps;43190;-27.488770222123012;-49.44709268510263
odo;43390;0.003412;0.0
gps;43390;-27.429735813673396;-49.394672384800515
odo;43565;0.003795;0.059179
gps;43590;-27.475856445028878;-49.4532597770906
odo;43790;0.004177;0.256442
gps;43790;-27.5348908534785;-49.36846223333486
odo;43990;0.003795;0.414252
gps;43991;-27.306132522112588;-49.35612804672972
odo;44190;0.003412;0.591789
gps;44191;-27.258167064559085;-49.38387996856318
odo;44390;0.004177;0.749599
gps;44391;-27.36516692977571;-49.16648990236975
odo;44590;0.003412;0.946862
gps;44591;-27.123494820529167;-49.14027975353329
odo;44790;0.0015;1.183578
gps;44791;-27.012805305276;-49.095568318216145
odo;44990;0.001118;1.400567
gps;44992;-26.850460683219282;-48.86738583841457
odo;45190;0.001882;1.637283
gps;45192;-26.641995428234086;-48.71012494013742
odo;45390;0.003412;1.81482
gps;45392;-26.415081921493194;-48.57290709345037
odo;45590;0.008001;2.110714
gps;45592;-26.15311673507943;-48.31543091355997
odo;45790;0.019092;2.248798
gps;45792;-25.92435840214052;-48.08570666076141
odo;45990;0.023682;2.465788
gps;45993;-22.893310502694057;-49.188074732215235
odo;46390;0.023299;2.741956
gps;46393;-23.49103388569036;-47.30711102910223
odo;46590;0.022917;2.899766
gps;46593;-23.00584484335874;-46.889290402311495
odo;46790;0.024064;2.919492
gps;46793;-22.544638528230884;-46.736654823025326
odo;46990;0.023299;2.998398
gps;46994;-22.155380398646777;-46.28028986079299
odo;47190;0.018327;3.018124
gps;47194;-21.684949958034316;-45.90563889369322
odo;47390;0.017562;3.077303
gps;47394;-21.225588467531473;-45.56028162405309
odo;47590;0.01565;3.136482
gps;47594;-20.797589008237956;-45.16250405411085
odo;49390;-0.143445;3.609913
gps;49396;-17.79605831144331;-39.1002505476133
odo;49590;-0.172128;3.590187
gps;49596;-17.532248300404525;-38.28619412387732
odo;49790;-0.197751;3.629639
gps;49796;-17.235231433531396;-37.50605671922115
odo;49990;-0.22261;3.669092
gps;49997;-16.98064554719071;-36.85542829100867
odo;50190;-0.23982;3.649365
gps;50197;-16.691007981963658;-36.234093560255836
odo;50390;-0.252058;3.609913
gps;50397;-16.569249514241378;-35.375325703831905
odo;50590;-0.25244;3.609913
gps;50597;-16.4770082523169;-34.68769471054563
odo;50790;-0.250146;3.590187
gps;50797;-16.40690489218466;-33.98772953065422
odo;50990;-0.230641;3.609913
gps;50998;-16.456715174363186;-33.118169263251325
odo;51190;-0.194309;3.609913
gps;51198;-16.27223264815474;-32.683389128235284
odo;51390;-0.176717;3.629639
gps;51398;-16.342336008286978;-31.900168177585122
odo;51590;-0.176717;3.590187
gps;51598;-16.4770082523169;-31.05990160238349
odo;51790;-0.178629;3.550734
gps;51798;-16.366318736277233;-30.534156831623733
odo;51990;-0.178247;3.511281
gps;51999;-16.60614602011226;-29.729351051128095
odo;52190;-0.179394;3.590187
gps;52199;-16.67993903028104;-29.040178284844828
odo;52390;-0.181306;3.511281
gps;52399;-16.78324924467463;-28.352547291558555
odo;52590;-0.173275;3.491555
gps;52599;-16.98802484805029;-27.60941245197618
odo;52790;-0.159125;3.432376
gps;52799;-17.15590394712806;-27.157672806105637
odo;52990;-0.142297;3.471829
gps;53000;-17.408645008057224;-26.329740422767525
odo;53190;-0.122793;3.373197
gps;53200;-17.60050683433875;-25.648276526727606
odo;53390;-0.11132;3.41265
gps;53400;-17.85509272067943;-25.045443074567885
odo;53590;-0.096787;3.373197
gps;53600;-18.190850917261976;-24.251429710309583
odo;53790;-0.092198;3.333745
gps;53800;-18.268333578253788;-23.856735688990515
odo;53990;-0.088756;3.333745
gps;54001;-18.515540162948398;-23.241568050225656
odo;54190;-0.093345;3.274566
gps;54201;-18.89741899167292;-22.379716647807733
odo;54390;-0.09411;3.294292
gps;54401;-19.04131536197394;-21.934144099183545
odo;54590;-0.087609;3.235113
gps;54601;-19.393676986473654;-21.343644838887343
odo;54790;-0.079195;3.235113
gps;54801;-19.62612496866261;-20.74081138935681
odo;54990;-0.067722;3.195661
gps;55002;-19.832745398236284;-20.187314694134407
odo;55190;-0.051659;3.294292
gps;55202;-20.137141565968992;-19.584481247233068
odo;55390;-0.047452;3.235113
gps;55402;-20.367744723532923;-19.225248012732425
odo;55590;-0.038656;3.175934
gps;55602;-20.70534774474049;-18.425067551227766
odo;55790;-0.009208;3.156208
gps;55802;-20.90643369807961;-17.90548987245598
odo;55990;0.019092;3.018124
gps;56003;-21.20714021577578;-17.421372988390193
odo;56190;0.028653;2.978671
gps;56203;-21.43958819796473;-16.750701503329232
odo;56390;0.021004;2.88004
gps;56403;-21.507846733471947;-16.328255557547518
odo;56590;-0.006531;2.820861
gps;56603;-21.675725831763216;-15.921227346994124
odo;56790;-0.054336;2.702503
gps;56803;-21.99857025203812;-15.059375944576198
odo;62990;-0.186278;3.057576
gps;63011;-31.91266119322416;-21.60266279177474
odo;63190;-0.131589;3.097029
gps;63211;-32.02888518392539;-22.257916541607383
odo;63390;-0.084931;3.116755
gps;63411;-32.4753328973341;-22.7543676149075
odo;63590;-0.051659;3.175934
gps;63611;-32.515919052455025;-23.44199860819377
odo;69815;0.086402;2.781408
gps;69817;-37.699878030182184;-43.95529538205279
odo;70015;0.090991;2.761682
gps;70018;-37.92310188610004;-44.27135895686247
odo;70215;0.09405;2.66305
gps;70218;-38.22011875375967;-44.7107644082403
odo;70415;0.10017;2.623598
gps;70418;-38.38061855040487;-45.262719333094914
odo;70615;0.112025;2.584145
gps;70618;-38.768031855363944;-45.5772411322784
odo;70815;0.13;2.465788
gps;70818;-39.00047983755291;-46.15232265734628
odo;71015;0.14721;2.446061
gps;71019;-39.334393209510424;-46.63643954404127
odo;71215;0.153329;2.406609
gps;71219;-39.64985832892575;-46.929376516008475
odo;71415;0.157918;2.34743
gps;71419;-39.780840922132626;-47.627799920273695
odo;71615;0.167097;2.367156
gps;71619;-40.17563352795129;-47.829772253868
odo;71815;0.172451;2.327703
gps;71819;-40.60363298803131;-48.13350163944335
odo;72015;0.183159;2.229072
gps;72020;-40.73461558123819;-48.731709767353706
odo;72215;0.188896;2.189619
gps;72220;-41.13494266171841;-48.92134791171368
odo;72415;0.19578;2.189619
gps;72420;-41.52420079130251;-49.371545781958034
odo;72615;0.199604;2.090988
gps;72620;-41.87471759117721;-49.709194183984
odo;72815;0.199986;2.031809
gps;72820;-42.17357928267536;-49.854120895656024
odo;73015;0.198839;2.031809
gps;73021;-42.52963055799812;-50.27039974682057
odo;73215;0.199221;1.97263
gps;73221;-42.9742334452088;-50.29044280366906
odo;79015;-0.018387;1.775367
gps;79028;-52.8182210270491;-54.73229233556718
odo;79215;-0.027565;1.775367
gps;79228;-53.03960005755544;-55.06839896196696
odo;79415;-0.040186;1.775367
gps;79428;-53.37166860410144;-55.213325673638984
odo;79615;-0.053189;1.716188
gps;79628;-53.639168267536256;-55.32433336623118
odo;79815;-0.056248;1.735914
gps;79828;-53.949098909930534;-55.53709811606282
odo;80015;-0.058543;1.676736
gps;80029;-54.25533990307476;-55.63577162204988
odo;80215;-0.067339;1.637283
gps;80229;-54.4582706818254;-55.985754210680994
odo;80415;-0.081872;1.676736
gps;80429;-54.865977063165204;-56.027382094745775
odo;80615;-0.091433;1.637283
gps;80629;-55.065218191879296;-56.43286853230217
odo;80815;-0.092963;1.696462
gps;80829;-55.32718337829306;-56.82602078325344
odo;81015;-0.091433;1.735914
gps;81030;-55.70906220701759;-56.78901821817964
odo;81215;-0.091815;1.755641
gps;81230;-55.82159654846877;-57.29626170771709
odo;81415;-0.09105;1.795093
gps;81430;-56.38057860096917;-57.42731245715779
odo;81615;-0.088756;1.795093
gps;81630;-56.51709567041061;-57.67399622344004
odo;81815;-0.088373;1.81482
gps;81830;-56.708957497478636;-58.15811311013502
odo;82015;-0.089138;1.854272
gps;82031;-57.0188881414459;-58.235201786276605
odo;82215;-0.088756;1.81482
gps;82231;-57.25871542449443;-58.45875894708719
odo;82415;-0.088373;1.795093
gps;82431;-57.58155984555583;-58.8071997653505
odo;82615;-0.089521;1.81482
gps;82631;-57.86012845910027;-59.01842273692676
odo;82815;-0.086461;1.834546
gps;82831;-58.011404130260864;-59.345278725344585
odo;83015;-0.081107;1.834546
gps;83032;-58.463386319117625;-59.45474464756899
odo;83215;-0.076135;1.81482
gps;83232;-58.520575902155734;-59.82631206604558
odo;83415;-0.073458;1.795093
gps;83432;-58.74195493266207;-60.13004144899174
odo;83615;-0.072311;1.795093
gps;83632;-59.17548886819014;-60.21638076837367
odo;83815;-0.071928;1.795093
gps;83832;-59.28617838422981;-61.67798207169894
odo;84015;-0.072693;1.735914
gps;84033;-59.631160707869945;-61.93237470559536
odo;84215;-0.070016;1.735914
gps;84233;-59.82855701038602;-62.085010282252334
odo;84415;-0.063897;1.696462
gps;84433;-60.02041883666755;-62.388739667827686
odo;84615;-0.061985;1.696462
gps;84633;-60.25840129509106;-62.66625890193739
odo;84815;-0.05969;1.657009
gps;84833;-60.544349211068074;-62.78189191614976
odo;85015;-0.055866;1.617557
gps;85034;-60.77864201866854;-63.093330166710075
odo;85215;-0.049365;1.657009
gps;85234;-61.01109000164399;-63.30146959492155
odo;85415;-0.040568;1.617557
gps;85434;-61.17712427452375;-63.57898883166043
odo;85615;-0.036744;1.578104
gps;85634;-61.40772743208768;-63.725457313700254
odo;85815;-0.033684;1.558378
gps;85834;-61.41510673294725;-64.11090069703737
odo;86015;-0.027565;1.538651
gps;86035;-61.69736499810123;-64.38687815815007
odo;86215;-0.014562;1.499199
gps;86235;-61.93350263111322;-64.49788585337146
odo;86415;0.002265;1.518925
gps;86435;-62.134588583665845;-64.79236459570646
odo;86615;0.015268;1.479472
gps;86635;-62.38548481918349;-64.90491406392485
odo;86815;0.028271;1.459746
gps;86835;-62.69541546236426;-65.060633189205
odo;87015;0.038597;1.44002
gps;87036;-62.91494966824557;-65.38594740462584
odo;87215;0.040509;1.400567
gps;87236;-63.11972527240773;-65.52162347305752
odo;87415;0.042421;1.400567
gps;87436;-63.38353528423301;-65.71126161741749
odo;87615;0.041656;1.400567
gps;87636;-63.76725893836906;-65.8191857640157
odo;87815;0.042421;1.380841
gps;87836;-63.877948453622224;-66.05199356543744
odo;88015;0.043186;1.361115
gps;88037;-64.04398272728848;-66.29559378309652
odo;88215;0.043568;1.301936
gps;88237;-64.38527539931908;-66.28634314248536
odo;88415;0.045098;1.262483
gps;88437;-64.42217190440347;-66.65174346897399
odo;88615;0.045098;1.28221
gps;88637;-64.73025772295921;-66.81671323486529
odo;88815;0.045098;1.262483
gps;88837;-64.9848436085134;-66.7596676155722
odo;89015;0.044716;1.262483
gps;89038;-65.87958385916933;-68.5311653964608
odo;89215;0.045481;1.242757
gps;89238;-66.23010065904403;-68.72697063543794
odo;89415;0.046628;1.242757
gps;89438;-66.36846255311049;-68.81176817919368
odo;89615;0.045481;1.223031
gps;89638;-66.5511002539074;-68.96594553410604
odo;89815;0.045863;1.223031
gps;89838;-66.8056861386751;-69.1031633755347
odo;90015;0.045481;1.203304
gps;90039;-66.85549642085363;-69.22033816537326
odo;90215;0.045098;1.203304
gps;90239;-67.19309944363418;-69.48089788862846
odo;90415;0.043186;1.183578
gps;90439;-67.22815112409356;-69.61349041369533
odo;90615;0.042804;1.223031
gps;90639;-67.30747860971039;-69.68903731683993
odo;90815;0.038597;1.223031
gps;90839;-67.72994359355584;-69.90642738303335
odo;91040;0.037449;1.223031
gps;91040;-67.67275401130424;-69.96193122932945
odo;91240;0.038214;1.242757
gps;91240;-68.0675466163364;-70.1931972577542
odo;91415;0.042804;1.203304
gps;91440;-68.26309809344096;-70.25795174991983
odo;91615;0.051982;1.163852
gps;91640;-68.2852359968062;-70.38900249936053
odo;91840;0.053512;1.104673
gps;91840;-68.65973552467115;-70.58943305732863
odo;92040;0.057336;1.06522
gps;92041;-68.79256294328955;-70.69119010668051
odo;92240;0.070339;1.045494
gps;92241;-68.96966616785191;-70.7621116908341
odo;92440;0.076841;1.006041
gps;92441;-69.20764862627543;-70.85153455621003
odo;92640;0.076076;0.966589
gps;92641;-69.27590716099614;-70.99029417326487
odo;92840;0.06728;0.946862
gps;92841;-69.60059640668257;-71.11055250909742
odo;93040;0.043568;0.946862
gps;93042;-69.60613088213063;-71.19380827985617
odo;93240;0.012973;0.927136
gps;93242;-69.78876858292755;-71.31098306443634
odo;93440;-0.027565;0.927136
gps;93442;-69.9548028565938;-71.41736544066676
odo;93640;-0.069251;0.887684
gps;93642;-69.92344082695747;-71.486745246565
odo;93840;-0.119733;0.90741
gps;93842;-70.209388742148;-71.68409225853912
odo;94040;-0.176335;0.848231
gps;94043;-70.38280231667382;-71.80897591336264
odo;94240;-0.218403;0.848231
gps;94243;-70.26473349977456;-71.94773553304668
odo;94440;-0.248233;0.828505
gps;94443;-70.52485386156332;-72.00323937934279
odo;94640;-0.274239;0.828505
gps;94643;-70.60233652176863;-72.17129269648646
odo;94840;-0.278446;0.789052
gps;94843;-70.30163000485896;-71.41274011904659
odo;95040;-0.255117;0.769326
gps;95044;-70.22599216927865;-71.42353253528393
odo;95240;-0.243262;0.769326
gps;95244;-70.35512993707403;-71.82131010522617
odo;95440;-0.231406;0.789052
gps;95444;-70.55068141496508;-71.86910508390811
odo;95640;-0.22108;0.789052
gps;95644;-70.48795735647893;-72.00323937934279
odo;95840;-0.210754;0.769326
gps;95844;-70.70564673694872;-72.15895850462294
odo;96040;-0.20387;0.769326
gps;96045;-70.87168101061496;-71.96469504390117
odo;96240;-0.234465;0.789052
gps;96245;-70.78497422335205;-72.20212816431392
odo;96440;-0.31822;0.749599
gps;96445;-70.9307154182781;-72.10962175294401
odo;96640;-0.41077;0.749599
gps;96645;-70.87721548527652;-72.17900156410062
odo;96840;-0.453986;0.789052
gps;96845;-70.92333611741851;-72.44881192796699
odo;97040;-0.49223;0.887684
gps;97046;-70.96392227253945;-72.43647774136184
odo;97240;-0.527415;0.927136
gps;97246;-70.95100849623181;-72.62919943171579
odo;97440;-0.575602;0.986315
gps;97446;-71.05800836066193;-72.8882173846032
odo;97640;-0.588987;1.045494
gps;97646;-70.9307154182781;-73.09173149119448
odo;97840;-0.588222;1.124399
gps;97846;-70.85323275728628;-73.52188630459035
odo;98040;-0.58784;1.262483
gps;98048;-70.86799135900543;-73.50030147474487
odo;98240;-0.588987;1.400567
gps;98248;-70.66506058104129;-73.94279047737508
odo;98440;-0.588605;1.538651
gps;98448;-70.54883658955357;-74.2496034089444
odo;98640;-0.587458;1.657009
gps;98648;-70.58388827001293;-74.41765672082971
odo;98840;-0.58784;1.834546
gps;98848;-70.2296818201017;-75.03282435959457
odo;99040;-0.587458;1.933177
gps;99049;-70.12268195488508;-75.27179925563348
odo;99240;-0.584016;2.110714
gps;99249;-69.79430305837562;-75.6711185985727
odo;99440;-0.579044;2.229072
gps;99449;-69.42533800674522;-76.206114015202
odo;99640;-0.569865;2.248798
gps;99649;-69.13201079148163;-76.44817245723489
odo;99840;-0.547301;2.307977
gps;99849;-68.68002860262486;-76.9631248143865
odo;100040;-0.500644;2.288251
gps;100050;-68.3719427840691;-77.12501103691302
odo;100240;-0.481904;2.327703
gps;100250;-67.81296073078222;-77.4611176633128
odo;100440;-0.474255;2.367156
gps;100450;-67.35544406726389;-77.86197878187824
odo;100640;-0.460105;2.426335
gps;100650;-67.00308244197768;-77.88973070371169
odo;100840;-0.449397;2.406609
gps;100850;-66.39060045647572;-78.32759438472172
odo;101040;-0.422244;2.544693
gps;101051;-65.95891134557267;-78.44785272055425
odo;101240;-0.384;2.485514
gps;101251;-65.47187747782954;-78.53419203993619
odo;101440;-0.343843;2.584145
gps;101451;-64.86861961781217;-78.96126330733807
odo;101640;-0.303305;2.564419
gps;101651;-64.43877533232063;-79.65506139261231
odo;101840;-0.256647;2.623598
gps;101851;-63.87979327903374;-79.78302859605901
odo;102040;-0.205018;2.623598
gps;102052;-63.35770773083124;-79.30507880135201
odo;102240;-0.156448;2.643324
gps;102252;-62.90941519279752;-79.44846374002704
odo;102440;-0.115909;2.643324
gps;102452;-62.41684684803332;-79.61343350591834
odo;102640;-0.096405;2.643324
gps;102652;-61.95564053447845;-79.74448425535904
odo;102840;-0.070399;2.603872
gps;102852;-61.35053784904957;-80.10525926285668
odo;103040;-0.032537;2.485514
gps;103053;-60.940986641511756;-80.32573287767327
odo;141090;-0.009973;4.063618
gps;141093;-30.553024977403823;-54.85255066877054
odo;141290;-0.011121;3.826902
gps;141293;-29.91287061230208;-54.40851989314334
odo;141490;-0.009973;3.629639
gps;141493;-29.39447471492261;-53.770225654165195
odo;141690;-0.011503;3.471829
gps;141693;-28.96832007946762;-53.432577252139225
odo;141890;-0.010738;3.373197
gps;141893;-28.58828607615461;-52.846703308204816
odo;142090;-0.006149;3.392924
gps;142094;-28.17135556854371;-52.37337883511798
odo;142290;-0.004237;3.333745
gps;142294;-27.81345946780944;-51.68420607146391
odo;142490;-0.004237;3.41265
gps;142494;-27.341184201785456;-51.17850435492345
odo;142690;-0.004237;3.491555
gps;142694;-26.881822712069116;-50.9102357614249
odo;142890;-0.004237;3.550734
gps;142894;-26.39109919350294;-50.191769297681994
odo;143090;-0.004237;3.590187
gps;143095;-25.902220499561786;-49.54114086684033
odo;143290;-0.008826;3.590187
gps;143295;-25.310031591227045;-49.10790251007967
odo;143490;-0.009208;3.609913
gps;143495;-24.71415303285576;-48.471150044098515
odo;143690;-0.008826;3.649365
gps;143695;-24.269550145645066;-47.954655911320714
odo;143890;-0.01571;3.688818
gps;143895;-23.65891298476813;-47.49829094645919
odo;144090;-0.024888;3.629639
gps;144096;-23.21431009755744;-46.722778863423194
odo;144290;-0.02833;3.688818
gps;144296;-22.675621121437764;-46.25407970932734
odo;144490;-0.028713;3.826902
gps;144496;-22.194121729142683;-45.466233437057014
odo;144690;-0.034067;3.609913
gps;144696;-21.590863869125325;-45.034536850664146
odo;144890;-0.038274;3.728271
gps;144896;-21.092761049699572;-44.485665477061914
odo;145090;-0.038274;3.590187
gps;145097;-20.769916629424667;-43.77336610793618
odo;145290;-0.041333;3.669092
gps;145297;-20.18879667277254;-43.441884797898176
odo;145490;-0.045923;3.767723
gps;145497;-19.73865931011379;-42.743461391003756
odo;145690;-0.046305;3.669092
gps;145697;-19.268228868714832;-41.95715689173043
odo;145890;-0.050512;3.669092
gps;145897;-18.873436263682667;-41.51775143509421
odo;146090;-0.059308;3.708544
gps;146098;-18.43621267654506;-40.76382418190369
odo;146290;-0.080725;3.846628
gps;146298;-18.013747692699607;-40.213411032675275
odo;146490;-0.105966;3.78745
gps;146498;-17.729644602920608;-39.52269649339501
odo;146690;-0.132354;3.807176
gps;146698;-17.366214026738277;-38.7888122917946
odo;146890;-0.156448;3.807176
gps;146898;-17.07657646151122;-38.1428091852023
odo;147090;-0.177864;3.78745
gps;147099;-16.825680225993576;-37.382714837394616
odo;147290;-0.194309;3.807176
gps;147299;-16.565559864204836;-36.656539506037554
odo;147490;-0.2054;3.78745
gps;147499;-16.500990980307154;-35.8918198366097
odo;147690;-0.206547;3.728271
gps;147699;-16.462249649811245;-34.94362911743904
odo;147890;-0.205018;3.728271
gps;147899;-16.40690489218466;-34.33617034891753
odo;148090;-0.19278;3.708544
gps;148100;-16.338646358250436;-33.52519747380472
odo;148290;-0.176335;3.669092
gps;148300;-16.314663628687192;-32.84835889412659
odo;148490;-0.17251;3.590187
gps;148500;-16.368163561688753;-32.16843676845448
odo;148690;-0.17251;3.57046
gps;148700;-16.34787048373504;-31.468471588563073
odo;148890;-0.172893;3.550734
gps;148900;-16.434577270997952;-30.754630446440334
odo;149090;-0.173275;3.452102
