gps,37383,-27.477701271226895,-49.336084989881236
gps,37583,-27.474011620403857,-49.33145967089025
gps,37783,-27.466632318757785,-49.33454321688424
gps,37984,-27.488770222123012,-49.35612804672972
gps,38184,-27.429735813673396,-49.25591276774566
gps,38384,-27.437115115319468,-49.32991789526407
gps,38584,-27.553339106020697,-49.266705183983
gps,38784,-27.426046162850355,-49.28366468957912
gps,38986,-27.389149657765966,-49.41163189302582
gps,39186,-27.542270155124577,-49.279039370588144
gps,39386,-27.426046162850355,-49.340710311501404
gps,39586,-27.474011620403857,-49.39313060917433
gps,39786,-27.45740819327318,-49.33300144388724
gps,39987,-27.450028891627106,-49.38542174156017
gps,40187,-27.44080476535601,-49.36383691434388
gps,40387,-27.433425463709934,-49.376171100949016
gps,40587,-27.453718542450147,-49.4347584958683
gps,40787,-27.429735813673396,-49.366920460337866
gps,40988,-27.426046162850355,-49.44709268510263
gps,41188,-27.5348908534785,-49.376171100949016
gps,41388,-27.40944273571968,-49.39621415779751
gps,41588,-27.387304833140945,-49.51955603962404
gps,41788,-27.53673567889002,-49.35612804672972
gps,41989,-27.405753085683138,-49.3992977037915
gps,42189,-27.474011620403857,-49.41934076063998
gps,42389,-27.46478749413276,-49.410090120028826
gps,42589,-27.44264959076753,-49.42859140125113
gps,42789,-27.459253017898206,-49.41163189302582
gps,42990,-27.453718542450147,-49.44555090947644
gps,43190,-27.488770222123012,-49.44709268510263
gps,43390,-27.429735813673396,-49.394672384800515
gps,43590,-27.475856445028878,-49.4532597770906
gps,43790,-27.5348908534785,-49.36846223333486
gps,43991,-27.306132522112588,-49.35612804672972
gps,44191,-27.258167064559085,-49.38387996856318
gps,44391,-27.36516692977571,-49.16648990236975
gps,44591,-27.123494820529167,-49.14027975353329
gps,44791,-27.012805305276,-49.095568318216145
gps,44992,-26.850460683219282,-48.86738583841457
gps,45192,-26.641995428234086,-48.71012494013742
gps,45392,-26.415081921493194,-48.57290709345037
gps,45592,-26.15311673507943,-48.31543091355997
gps,45792,-25.92435840214052,-48.08570666076141
gps,45993,-22.893310502694057,-49.188074732215235
gps,46393,-23.49103388569036,-47.30711102910223
gps,46593,-23.00584484335874,-46.889290402311495
gps,46793,-22.544638528230884,-46.736654823025326
gps,46994,-22.155380398646777,-46.28028986079299
gps,47194,-21.684949958034316,-45.90563889369322
gps,47394,-21.225588467531473,-45.56028162405309
gps,47594,-20.797589008237956,-45.16250405411085
gps,49396,-17.79605831144331,-39.1002505476133
gps,49596,-17.532248300404525,-38.28619412387732
gps,49796,-17.235231433531396,-37.50605671922115
gps,49997,-16.98064554719071,-36.85542829100867
gps,50197,-16.691007981963658,-36.234093560255836
gps,50397,-16.569249514241378,-35.375325703831905
gps,50597,-16.4770082523169,-34.68769471054563
gps,50797,-16.40690489218466,-33.98772953065422
gps,50998,-16.456715174363186,-33.118169263251325
gps,51198,-16.27223264815474,-32.683389128235284
gps,51398,-16.342336008286978,-31.900168177585122
gps,51598,-16.4770082523169,-31.05990160238349
gps,51798,-16.366318736277233,-30.534156831623733
gps,51999,-16.60614602011226,-29.729351051128095
gps,52199,-16.67993903028104,-29.040178284844828
gps,52399,-16.78324924467463,-28.352547291558555
gps,52599,-16.98802484805029,-27.60941245197618
gps,52799,-17.15590394712806,-27.157672806105637
gps,53000,-17.408645008057224,-26.329740422767525
gps,53200,-17.60050683433875,-25.648276526727606
gps,53400,-17.85509272067943,-25.045443074567885
gps,53600,-18.190850917261976,-24.251429710309583
gps,53800,-18.268333578253788,-23.856735688990515
gps,54001,-18.515540162948398,-23.241568050225656
gps,54201,-18.89741899167292,-22.379716647807733
gps,54401,-19.04131536197394,-21.934144099183545
gps,54601,-19.393676986473654,-21.343644838887343
gps,54801,-19.62612496866261,-20.74081138935681
gps,55002,-19.832745398236284,-20.187314694134407
gps,55202,-20.137141565968992,-19.584481247233068
gps,55402,-20.367744723532923,-19.225248012732425
gps,55602,-20.70534774474049,-18.425067551227766
gps,55802,-20.90643369807961,-17.90548987245598
gps,56003,-21.20714021577578,-17.421372988390193
gps,56203,-21.43958819796473,-16.750701503329232
gps,56403,-21.507846733471947,-16.328255557547518
gps,56603,-21.675725831763216,-15.921227346994124
gps,56803,-21.99857025203812,-15.059375944576198
gps,79028,-52.8182210270491,-54.73229233556718
gps,79228,-53.03960005755544,-55.06839896196696
gps,79428,-53.37166860410144,-55.213325673638984
gps,79628,-53.639168267536256,-55.32433336623118
gps,79828,-53.949098909930534,-55.53709811606282
gps,80029,-54.25533990307476,-55.63577162204988
gps,80229,-54.4582706818254,-55.985754210680994
gps,80429,-54.865977063165204,-56.027382094745775
gps,80629,-55.065218191879296,-56.43286853230217
gps,80829,-55.32718337829306,-56.82602078325344
gps,81030,-55.70906220701759,-56.78901821817964
gps,81230,-55.82159654846877,-57.29626170771709
gps,81430,-56.38057860096917,-57.42731245715779
gps,81630,-56.51709567041061,-57.67399622344004
gps,81830,-56.708957497478636,-58.15811311013502
gps,82031,-57.0188881414459,-58.235201786276605
gps,82231,-57.25871542449443,-58.45875894708719
gps,82431,-57.58155984555583,-58.8071997653505
gps,82631,-57.86012845910027,-59.01842273692676
gps,82831,-58.011404130260864,-59.345278725344585
gps,83032,-58.463386319117625,-59.45474464756899
gps,83232,-58.520575902155734,-59.82631206604558
gps,83432,-58.74195493266207,-60.13004144899174
gps,83632,-59.17548886819014,-60.21638076837367
gps,83832,-59.28617838422981,-61.67798207169894
gps,84033,-59.631160707869945,-61.93237470559536
gps,84233,-59.82855701038602,-62.085010282252334
gps,84433,-60.02041883666755,-62.388739667827686
gps,84633,-60.25840129509106,-62.66625890193739
gps,84833,-60.544349211068074,-62.78189191614976
gps,85034,-60.77864201866854,-63.093330166710075
gps,85234,-61.01109000164399,-63.30146959492155
gps,85434,-61.17712427452375,-63.57898883166043
gps,85634,-61.40772743208768,-63.725457313700254
gps,85834,-61.41510673294725,-64.11090069703737
gps,86035,-61.69736499810123,-64.38687815815007
gps,86235,-61.93350263111322,-64.49788585337146
gps,86435,-62.134588583665845,-64.79236459570646
gps,86635,-62.38548481918349,-64.90491406392485
gps,86835,-62.69541546236426,-65.060633189205
gps,87036,-62.91494966824557,-65.38594740462584
gps,87236,-63.11972527240773,-65.52162347305752
gps,87436,-63.38353528423301,-65.71126161741749
gps,87636,-63.76725893836906,-65.8191857640157
gps,87836,-63.877948453622224,-66.05199356543744
gps,88037,-64.04398272728848,-66.29559378309652
gps,88237,-64.38527539931908,-66.28634314248536
gps,88437,-64.42217190440347,-66.65174346897399
gps,88637,-64.73025772295921,-66.81671323486529
gps,88837,-64.9848436085134,-66.7596676155722
gps,89038,-65.87958385916933,-68.5311653964608
gps,89238,-66.23010065904403,-68.72697063543794
gps,89438,-66.36846255311049,-68.81176817919368
gps,89638,-66.5511002539074,-68.96594553410604
gps,89838,-66.8056861386751,-69.1031633755347
gps,90039,-66.85549642085363,-69.22033816537326
gps,90239,-67.19309944363418,-69.48089788862846
gps,90439,-67.22815112409356,-69.61349041369533
gps,90639,-67.30747860971039,-69.68903731683993
gps,90839,-67.72994359355584,-69.90642738303335
gps,91040,-67.67275401130424,-69.96193122932945
gps,91240,-68.0675466163364,-70.1931972577542
gps,91440,-68.26309809344096,-70.25795174991983
gps,91640,-68.2852359968062,-70.38900249936053
gps,91840,-68.65973552467115,-70.58943305732863
gps,92041,-68.79256294328955,-70.69119010668051
gps,92241,-68.96966616785191,-70.7621116908341
gps,92441,-69.20764862627543,-70.85153455621003
gps,92641,-69.27590716099614,-70.99029417326487
gps,92841,-69.60059640668257,-71.11055250909742
gps,93042,-69.60613088213063,-71.19380827985617
gps,93242,-69.78876858292755,-71.31098306443634
gps,93442,-69.9548028565938,-71.41736544066676
gps,93642,-69.92344082695747,-71.486745246565
gps,93842,-70.209388742148,-71.68409225853912
gps,94043,-70.38280231667382,-71.80897591336264
gps,94243,-70.26473349977456,-71.94773553304668
gps,94443,-70.52485386156332,-72.00323937934279
gps,94643,-70.60233652176863,-72.17129269648646
gps,94843,-70.30163000485896,-71.41274011904659
gps,95044,-70.22599216927865,-71.42353253528393
gps,95244,-70.35512993707403,-71.82131010522617
gps,95444,-70.55068141496508,-71.86910508390811
gps,95644,-70.48795735647893,-72.00323937934279
gps,95844,-70.70564673694872,-72.15895850462294
gps,96045,-70.87168101061496,-71.96469504390117
gps,96245,-70.78497422335205,-72.20212816431392
gps,96445,-70.9307154182781,-72.10962175294401
gps,96645,-70.87721548527652,-72.17900156410062
gps,96845,-70.92333611741851,-72.44881192796699
gps,97046,-70.96392227253945,-72.43647774136184
gps,97246,-70.95100849623181,-72.62919943171579
gps,97446,-71.05800836066193,-72.8882173846032
gps,97646,-70.9307154182781,-73.09173149119448
gps,97846,-70.85323275728628,-73.52188630459035
gps,98048,-70.86799135900543,-73.50030147474487
gps,98248,-70.66506058104129,-73.94279047737508
gps,98448,-70.54883658955357,-74.2496034089444
gps,98648,-70.58388827001293,-74.41765672082971
gps,98848,-70.2296818201017,-75.03282435959457
gps,99049,-70.12268195488508,-75.27179925563348
gps,99249,-69.79430305837562,-75.6711185985727
gps,99449,-69.42533800674522,-76.206114015202
gps,99649,-69.13201079148163,-76.44817245723489
gps,99849,-68.68002860262486,-76.9631248143865
gps,100050,-68.3719427840691,-77.12501103691302
gps,100250,-67.81296073078222,-77.4611176633128
gps,100450,-67.35544406726389,-77.86197878187824
gps,100650,-67.00308244197768,-77.88973070371169
gps,100850,-66.39060045647572,-78.32759438472172
gps,101051,-65.95891134557267,-78.44785272055425
gps,101251,-65.47187747782954,-78.53419203993619
gps,101451,-64.86861961781217,-78.96126330733807
gps,101651,-64.43877533232063,-79.65506139261231
gps,101851,-63.87979327903374,-79.78302859605901
gps,102052,-63.35770773083124,-79.30507880135201
gps,102252,-62.90941519279752,-79.44846374002704
gps,102452,-62.41684684803332,-79.61343350591834
gps,102652,-61.95564053447845,-79.74448425535904
gps,102852,-61.35053784904957,-80.10525926285668
gps,103053,-60.940986641511756,-80.32573287767327
gps,141093,-30.553024977403823,-54.85255066877054
gps,141293,-29.91287061230208,-54.40851989314334
gps,141493,-29.39447471492261,-53.770225654165195
gps,141693,-28.96832007946762,-53.432577252139225
gps,141893,-28.58828607615461,-52.846703308204816
gps,142094,-28.17135556854371,-52.37337883511798
gps,142294,-27.81345946780944,-51.68420607146391
gps,142494,-27.341184201785456,-51.17850435492345
gps,142694,-26.881822712069116,-50.9102357614249
gps,142894,-26.39109919350294,-50.191769297681994
gps,143095,-25.902220499561786,-49.54114086684033
gps,143295,-25.310031591227045,-49.10790251007967
gps,143495,-24.71415303285576,-48.471150044098515
gps,143695,-24.269550145645066,-47.954655911320714
gps,143895,-23.65891298476813,-47.49829094645919
gps,144096,-23.21431009755744,-46.722778863423194
gps,144296,-22.675621121437764,-46.25407970932734
gps,144496,-22.194121729142683,-45.466233437057014
gps,144696,-21.590863869125325,-45.034536850664146
gps,144896,-21.092761049699572,-44.485665477061914
gps,145097,-20.769916629424667,-43.77336610793618
gps,145297,-20.18879667277254,-43.441884797898176
gps,145497,-19.73865931011379,-42.743461391003756
gps,145697,-19.268228868714832,-41.95715689173043
gps,145897,-18.873436263682667,-41.51775143509421
gps,146098,-18.43621267654506,-40.76382418190369
gps,146298,-18.013747692699607,-40.213411032675275
gps,146498,-17.729644602920608,-39.52269649339501
gps,146698,-17.366214026738277,-38.7888122917946
gps,146898,-17.07657646151122,-38.1428091852023
gps,147099,-16.825680225993576,-37.382714837394616
gps,147299,-16.565559864204836,-36.656539506037554
gps,147499,-16.500990980307154,-35.8918198366097
gps,147699,-16.462249649811245,-34.94362911743904
gps,147899,-16.40690489218466,-34.33617034891753
gps,148100,-16.338646358250436,-33.52519747380472
gps,148300,-16.314663628687192,-32.84835889412659
gps,148500,-16.368163561688753,-32.16843676845448
gps,148700,-16.34787048373504,-31.468471588563073
gps,148900,-16.434577270997952,-30.754630446440334
gps,149101,-16.58585294215855,-30.037705755694425
gps,149301,-16.631973573514035,-29.26836076727559
gps,149501,-16.812766448899442,-28.764200821102932
gps,149701,-17.008317926004004,-28.04573435998922
gps,149901,-17.14299017082042,-27.635622603441835
gps,150102,-17.4160243089168,-26.981910626606183
gps,150302,-17.72042047664951,-26.15860356225905
gps,150502,-17.923351254613653,-25.881084325520163
gps,150702,-18.266488753628767,-25.20270397547423
gps,150902,-18.533988416277086,-24.62916422603253
gps,151103,-18.880815564542246,-24.18667522340233
gps,151303,-19.140935926330986,-23.625469657936577
gps,151503,-19.423194190698464,-23.095099565556648
gps,151703,-19.775555815198178,-22.69886377124059
gps,151903,-20.01907274906975,-22.09294677308688
gps,152104,-20.312399965119845,-21.687460335530478
gps,152304,-20.701658094703948,-21.14167250792223
gps,152504,-20.849244115041508,-20.865695046809527
gps,152704,-21.168398885279867,-20.312198351587124
gps,152904,-21.42851924706861,-19.681612977593947
gps,153105,-21.583484568265746,-19.36092408379329
gps,153305,-21.6738810063517,-18.916893308166095
gps,153505,-21.6831051326228,-18.465153664924742
gps,153705,-21.9303117173174,-18.027289983914713
gps,153905,-22.160914874881335,-17.566299697433017
gps,154106,-22.26606991468644,-17.13306133541397
gps,154306,-22.548328179053918,-16.638152035110846
gps,154506,-22.642414267176413,-16.295878314093894
gps,154706,-22.79000028751397,-15.82717915999804
gps,154906,-23.105465406929294,-15.296809067618112
gps,155107,-23.144206737425204,-15.023915152499393
gps,155307,-23.478120110169222,-14.447291854434516
gps,155507,-23.6847405381699,-13.795121650595858
gps,155707,-23.758533548338683,-13.465182116184046
gps,155907,-23.917188520358856,-12.928644929186953
gps,156108,-24.118274473697976,-12.356646952742244
gps,156308,-24.299067349083384,-11.852487009198779
gps,156508,-24.46141197271309,-11.135562318452866
gps,156708,-24.474325749807228,-10.694615091448851
gps,156908,-24.590549740508454,-10.000817000916223
gps,157110,-24.479860224468787,-9.553702679295043
gps,157310,-24.46694644894765,-8.875322326619923
gps,157510,-24.507532604068576,-8.163022957494183
gps,157710,-24.16439510583996,-7.848501158310685
gps,157910,-23.985447055866075,-7.1084498673514895
gps,158111,-23.70134396530058,-6.542618982894757
gps,158311,-23.402482273802427,-6.10167175326155
gps,158511,-23.01322414421832,-5.586719396109938
gps,158711,-22.618431538399662,-5.250612767080961
gps,158911,-22.253156137592306,-4.710992031460689
gps,159112,-21.664656879294103,-4.427305702733826
gps,159312,-21.177623011550967,-4.140535828012976
gps,159512,-20.653692637936942,-3.7535506743080678
gps,159712,-20.03567617698692,-3.6410012034604904
gps,159912,-19.50990097796138,-3.2432236335182463
gps,160113,-18.998884380654992,-2.95799553442358
gps,160313,-18.253574976534633,-3.0875045082380868
gps,160513,-17.67245501909601,-2.6912687139220273
gps,160713,-17.072886810688182,-2.7251877303726477
gps,160913,-16.50468063113019,-2.7236459573756537
gps,161114,-15.814715983849919,-2.592595207934963
gps,161314,-15.148734066132892,-2.663516789459381
gps,161514,-14.593441662882539,-2.5031723399298604
gps,161714,-13.857356384246776,-2.621888902765412
gps,161914,-13.18030551406064,-2.692810486919021
gps,162115,-12.595495907371971,-2.5463419996208225
gps,162315,-11.79668657025005,-2.871656215041655
gps,162515,-11.204497661915303,-2.860863798804319
gps,162715,-10.538515743411782,-2.7390636926039704
gps,162915,-9.81165459104712,-3.139924811169392
gps,163116,-9.248982886937188,-3.0597525837754413
gps,163316,-8.739811116615313,-3.192345108842316
gps,163516,-8.280449626898971,-3.346522461125482
gps,163716,-7.749139952425367,-3.287935068835393
gps,163916,-7.321140491558857,-3.4636972509640405
gps,164117,-7.029658100920282,-3.3619401963537983
gps,164317,-6.555538009484783,-3.5947480004047314
gps,164517,-6.32309002729583,-3.6949632793887885
gps,164717,-6.068504141741644,-3.6363758844695093
gps,164917,-5.771487274868514,-3.807512744977986
gps,165118,-5.677401186746021,-3.8213887072093087
gps,165318,-5.527970340210449,-3.681087317157466
gps,165518,-5.393298096180529,-3.901560931974069
gps,165718,-5.2936775333964725,-3.8368064424376254
gps,165918,-5.247556901254489,-3.929312853807525
gps,166119,-5.253091376702549,-4.007943305575291
gps,166319,-5.197746619075965,-3.8861431967457527
gps,166519,-5.206970746133559,-5.546633285042153
gps,166719,-5.306591308917615,-5.386288835512632
gps,166919,-5.171919065674192,-5.429458495203595
gps,167120,-5.240177600394911,-5.4602939682894185
gps,167320,-5.337953339340441,-5.364704008296341
gps,167520,-5.234643124160354,-5.4664610602773935
gps,167720,-5.323194736834788,-5.381663516521652
gps,167920,-5.325039562246306,-5.32615967022555
gps,168121,-5.267849979208203,-5.46954460627138
gps,168321,-5.332418863105885,-5.360078689305361
gps,168521,-5.299212008058037,-5.370871100284316
gps,168721,-6.027917985834218,-6.4316112876733635
gps,168921,-5.795470002858768,-6.201887032245608
gps,169122,-5.845280285037293,-6.280517481384185
gps,169322,-5.950435324842402,-6.265099746155868
gps,169522,-5.830521683318135,-6.305185859852843
gps,169722,-5.930142246888687,-6.377649214374255
gps,169922,-6.009469733292024,-6.29130989762152
gps,170123,-5.872952663850585,-6.393066949602572
gps,170323,-5.967038751973077,-6.402317592842914
gps,170523,-5.941211198571304,-6.423902420059204
gps,170723,-5.876642313887126,-6.460904985133002
gps,170923,-5.773332100280032,-6.474780947364326
gps,171124,-4.6424542158256115,-7.369009593235878
gps,171324,-4.6682817700138814,-7.3273817065419085
gps,171524,-4.531764700572443,-7.213290467955718
gps,171724,-4.295627067560452,-7.322756387550928
gps,171924,-4.046575657454327,-7.295004463088283
gps,172125,-3.6148865473377727,-7.291920914465105
gps,172325,-3.3049559033705065,-7.3751766852238525
gps,172525,-2.904628822890282,-7.308880425319605
gps,172725,-2.34195711878035,-7.342799441770225
gps,172925,-1.8955094061581421,-7.350508309384384
gps,173126,-1.3162342749175338,-7.3936779690753465
gps,173326,-0.7517177446095861,-7.413721025923834
gps,173526,-0.11156338108082982,-7.396761517698524
gps,173726,0.5691771407148424,-7.493893248059404
gps,173926,1.1927280778994191,-7.510852756284714
gps,174127,1.9306581811602015,-7.478475512831087
gps,174327,2.71655374118799,-7.574065470194975
gps,174527,3.3714667087953925,-7.472308420843113
gps,174727,4.212707026449764,-7.449181815371448
gps,174927,4.917430275449195,-7.4198881179118095
gps,175129,5.6885672337578255,-7.3998450610633215
gps,175329,6.520583425141101,-7.356675406630739
gps,175529,7.2751169563190565,-7.321214614553935
gps,175729,8.01673670961638,-7.335090574156068
gps,175929,8.730684084886908,-7.369009593235878
gps,176130,9.444631460157437,-7.313505746939777
gps,176330,10.044199669351757,-7.470766645216929
gps,176530,10.551526615835105,-7.455348909988612
gps,176730,11.136336222523774,-7.515478075275696
gps,176930,11.610456314745772,-7.649612373339564
gps,177131,12.005248919777936,-7.663488338200077
gps,177331,12.540248245074576,-7.834625198708553
gps,177531,12.896299519610832,-8.112144430189062
gps,177731,13.25973009657966,-8.369620610079464
gps,177931,13.67297095415402,-8.755063993416568
gps,178132,13.94416026683888,-9.129714960516337
gps,178332,14.204280627841126,-9.516700116850435
gps,178532,13.770746692313052,-10.494184530851545
gps,178732,13.97736712188673,-10.912005155013086
gps,178932,14.067763559186183,-11.440833477025212
gps,179133,14.029022228690277,-11.93728455295452
gps,179333,14.121263492187746,-12.347396309501901
gps,179533,14.041936005784411,-12.84847270705138
gps,179733,13.113988900080628,-13.539187246331641
gps,179933,13.230212891568353,-13.90150402682627
gps,180134,12.829885810301631,-14.357868989058604
gps,180334,12.713661819600404,-14.734061729155368
gps,180534,12.59559300270116,-15.06862658518735
gps,180734,12.189731445199882,-15.392399027611189
gps,180934,11.852128423992317,-15.757799351470617
gps,181135,11.361404904639645,-16.05381986943181
gps,181335,11.191680980936853,-16.243458013791777
gps,181535,10.870681386073468,-16.514810153284312
gps,181735,10.308009681963537,-16.752243276326226
gps,181935,10.160423660839482,-16.81699776586267
gps,182136,9.547941674551025,-17.02667896444194
gps,182336,9.070131933078985,-17.194732278956426
gps,182536,8.867201154328345,-17.296489330937476
gps,182736,8.295305324733812,-17.493836342911607
gps,182936,7.830409358782914,-17.678849168280596
gps,183137,7.383961646947202,-17.860778442397216
gps,183337,6.882169175911914,-18.075084962596655
gps,183537,6.409893909887933,-18.343353556095202
gps,183737,5.834308428683865,-18.708753879954628
gps,183937,5.588946669400777,-18.90301734593477
gps,184138,6.618359164086631,-18.48211317315005
gps,184338,5.902566963404585,-18.862931234866984
gps,184538,5.393395192296214,-19.29000250226887
gps,184738,4.74032705010033,-19.706281353433415
gps,184938,4.266206959451327,-20.114851339612997
gps,185139,3.592845739301729,-19.39946842186408
gps,185339,2.9692948021171524,-19.656944601754482
gps,185539,2.4951747098951564,-20.13797794245547
gps,185739,1.9657098608330723,-20.654472072604076
gps,185939,1.4583829151362204,-21.012163528849346
gps,186140,0.9455214932048123,-21.550242491472623
gps,186340,0.2758499238782525,-22.032817605170607
gps,186540,-0.04330484557361442,-21.69979452213562
gps,186740,-0.6484075310024926,-22.247124125370046
gps,186940,-1.2774929436351292,-22.567813019170707
gps,187141,-1.6925786274075036,-23.395745402508823
gps,187341,-2.41390530353761,-23.824358442907698
gps,187541,-2.912008123749861,-24.2853487267602
gps,187741,-3.330783457558777,-25.124073526335653
gps,187941,-3.9561792193683756,-25.625149921255943
gps,188142,-4.502247496347632,-26.220274505801505
gps,188342,-5.208815570758581,-26.638095129963045
gps,188542,-5.675556360548006,-27.29334887979569
gps,188742,-6.271434919705787,-27.96556213785365
gps,188942,-6.97246851788218,-28.495932230233574
gps,189143,-7.361726647466285,-29.245234161803925
gps,189343,-7.972363809129719,-29.803356181275692
gps,189543,-8.669707756483074,-30.255095821887853
gps,189743,-9.060810710692202,-31.015190172324726
gps,189943,-9.752620183383995,-31.388299366427503
gps,190144,-10.237809225715614,-31.94025428865291
gps,190344,-10.713774142562631,-32.65101188215247
gps,190544,-11.285669973730158,-33.06420718732303
gps,190744,-11.86125545414773,-33.55449117126436
gps,190944,-12.449754711659434,-34.012397909122875
gps,191145,-12.864840394645313,-34.52272494465432
gps,191345,-13.342650137690347,-35.05309503703425
gps,191545,-13.960666598640367,-35.40616117691772
gps,191745,-14.263217940961558,-36.19246567619106
gps,191945,-14.866475800978918,-36.41139751538148
gps,192146,-15.335061416966358,-36.8508029693885
gps,192346,-15.648681710970164,-37.54768460328593
gps,192546,-16.24087061851841,-37.76661644510554
gps,192746,-16.661490777738848,-38.446538570777655
gps,192946,-17.096869539464937,-39.13571133706091
gps,193147,-17.7093515241804,-39.60286871553058
gps,193347,-18.259109452769188,-40.298208576431016
gps,193547,-18.901108641709463,-40.751489992669356
gps,193747,-19.353090830566227,-41.712014898445155
gps,193947,-20.02829687534085,-42.32255721821904
gps,194149,-20.718261521834624,-42.94235017597487
gps,194349,-21.19791608950468,-43.946044741441646
gps,194549,-21.950604795271115,-44.394700838689005
gps,194749,-22.596293635034428,-45.14091922426537
gps,194949,-22.996620717087648,-46.081401075821866
gps,195150,-23.758533548338683,-46.55010022728853
gps,195350,-24.37101553462714,-47.333321177938686
gps,195550,-24.88387695655855,-48.017868625230975
gps,195750,-25.48897964120093,-48.62070207213232
gps,198553,-31.15259318659815,-57.22996544518365
gps,198753,-31.49019620859221,-57.51673532516289
gps,198953,-31.602730549256897,-58.178156166983506
gps,199154,-31.995678329664038,-58.62064516698452
gps,199354,-32.41629848888447,-58.69927561875229
gps,199554,-32.57679828631616,-59.43778513671449
gps,199754,-32.97528054217137,-59.64284101630277
gps,199954,-33.200349223500744,-60.0822464703098
gps,200155,-33.477073013206656,-60.575613997615925
gps,200355,-33.82943463691987,-60.71591539029696
gps,200555,-34.14858940715824,-61.13990310907567
gps,200755,-34.50833033173104,-61.33570835068199
gps,200955,-34.70572663503361,-61.73194414499805
gps,201156,-35.078381336700545,-62.63233988548677
gps,201356,-35.4436567382944,-62.80964384061241
gps,201556,-35.70193227467162,-63.07637065848477
gps,201756,-36.1834316677532,-63.221297372785976
gps,201956,-36.64463798130806,-63.28296831369924
gps,202157,-36.92689624646204,-63.595948339885744
gps,202357,-37.46005074634716,-63.55432045319178
gps,202557,-37.83823992503514,-63.62832558333937
gps,202757,-38.20904980129056,-63.76091810577706
gps,202957,-38.77172150540049,-63.5866976966454
gps,203158,-39.17573823749025,-63.51115079350082
gps,203358,-39.655392804373804,-63.37239117907515
gps,203558,-39.97639239923719,-63.219755597159796
